,temperature,wind_mph,humid,total_Score
3575,10,11.0,59,40
3576,17,8.0,66,37
3577,72,0.0,0,34
3578,72,0.0,0,23
3579,19,10.0,70,19
3580,20,12.0,67,13
3581,26,12.0,50,33
3582,38,18.0,84,35
3583,27,18.0,64,49
3584,72,0.0,0,44
3585,56,10.0,64,39
3586,56,7.0,66,68
3587,32,6.0,73,29
3588,35,15.0,82,19
3589,29,6.0,80,40
3590,31,10.0,68,49
3591,46,7.0,76,24
3592,34,12.0,88,17
3593,72,0.0,0,16
3594,56,12.0,46,28
3595,50,9.0,81,47
3596,35,11.0,28,53
3597,72,0.0,0,65
3598,56,6.0,79,84
3599,37,13.0,87,45
3600,51,15.0,75,51
3601,38,19.0,71,44
3602,72,0.0,0,37
3603,72,0.0,0,34
3604,51,14.0,79,34
3605,72,0.0,0,56
3606,27,10.0,77,39
3607,55,10.0,29,70
3608,64,10.0,81,45
3609,73,11.0,72,44
3610,52,8.0,38,37
3611,52,8.0,38,60
3612,76,16.0,70,37
3613,38,15.0,46,49
3614,41,6.0,76,41
3615,38,8.0,67,50
3616,31,8.0,67,58
3617,72,0.0,0,41
3618,53,7.0,43,75
3619,72,0.0,0,62
3620,72,10.0,89,49
3621,37,5.0,72,41
3622,28,12.0,83,50
3623,41,4.0,72,28
3624,72,0.0,0,24
3625,72,0.0,0,51
3626,72,0.0,0,58
3627,70,8.0,91,41
3628,20,9.0,81,57
3629,44,11.0,43,38
3630,59,7.0,71,37
3631,49,12.0,77,47
3632,32,10.0,70,59
3633,72,0.0,0,54
3634,33,11.0,74,61
3635,40,12.0,58,28
3636,66,6.0,34,31
3637,58,10.0,62,47
3638,38,7.0,56,63
3639,35,8.0,52,48
3640,69,10.0,97,14
3641,54,9.0,64,44
3642,68,14.0,63,39
3643,80,12.0,49,37
3644,75,9.0,73,70
3645,82,7.0,83,11
3646,72,12.0,60,12
3647,73,5.0,64,24
3648,75,9.0,67,30
3649,72,0.0,0,45
3650,78,10.0,62,52
3651,76,10.0,63,48
3652,72,0.0,0,79
3653,78,9.0,63,22
3654,82,16.0,45,30
3655,84,6.0,66,61
3656,72,0.0,0,65
3657,77,8.0,59,57
3658,68,11.0,63,27
3659,72,0.0,0,57
3660,79,10.0,71,51
3661,83,10.0,57,36
3662,60,11.0,68,46
3663,82,7.0,66,29
3664,84,10.0,47,27
3665,77,13.0,65,16
3666,77,8.0,59,26
3667,83,8.0,73,58
3668,88,13.0,46,27
3669,69,12.0,75,31
3670,56,9.0,62,24
3671,71,18.0,74,51
3672,72,0.0,0,68
3673,72,6.0,58,39
3674,82,15.0,67,41
3675,76,8.0,92,35
3676,66,10.0,35,23
3677,84,15.0,55,69
3678,67,10.0,79,36
3679,72,0.0,0,65
3680,72,0.0,0,44
3681,60,11.0,76,51
3682,72,0.0,0,65
3683,74,7.0,73,41
3684,63,16.0,77,44
3685,54,7.0,58,41
3686,64,8.0,44,29
3687,72,0.0,0,44
3688,53,9.0,59,43
3689,73,9.0,69,54
3690,72,0.0,0,37
3691,75,12.0,75,40
3692,52,6.0,54,51
3693,56,5.0,56,25
3694,60,10.0,53,51
3695,71,12.0,51,41
3696,79,19.0,56,20
3697,61,8.0,59,30
3698,68,6.0,59,52
3699,72,0.0,0,61
3700,68,13.0,55,45
3701,66,8.0,86,75
3702,65,4.0,81,72
3703,76,18.0,50,52
3704,60,6.0,70,27
3705,66,13.0,75,69
3706,72,0.0,0,24
3707,64,6.0,96,46
3708,67,8.0,68,31
3709,60,10.0,75,33
3710,64,7.0,61,65
3711,68,18.0,58,44
3712,61,7.0,68,19
3713,66,9.0,59,36
3714,70,6.0,69,51
3715,54,16.0,60,17
3716,56,10.0,76,52
3717,73,12.0,76,49
3718,72,0.0,0,52
3719,79,9.0,70,73
3720,52,14.0,55,37
3721,65,10.0,66,17
3722,62,12.0,72,30
3723,72,0.0,0,40
3724,68,9.0,75,41
3725,56,10.0,77,38
3726,73,13.0,70,44
3727,62,11.0,68,55
3728,72,0.0,0,45
3729,50,15.0,50,58
3730,78,9.0,88,61
3731,66,9.0,71,48
3732,72,0.0,0,48
3733,54,7.0,62,37
3734,52,6.0,60,61
3735,45,8.0,43,41
3736,52,15.0,55,46
3737,72,0.0,0,48
3738,72,0.0,0,74
3739,47,10.0,67,95
3740,56,6.0,25,20
3741,56,8.0,85,55
3742,58,9.0,68,78
3743,48,14.0,89,37
3744,76,8.0,88,45
3745,53,9.0,88,28
3746,72,0.0,0,48
3747,57,10.0,95,49
3748,48,8.0,85,31
3749,67,8.0,72,80
3750,72,0.0,0,23
3751,51,13.0,70,48
3752,50,9.0,87,13
3753,53,10.0,95,40
3754,65,11.0,78,40
3755,46,11.0,56,48
3756,50,4.0,39,51
3757,68,7.0,76,55
3758,43,10.0,61,55
3759,41,7.0,62,44
3760,36,5.0,62,48
3761,41,8.0,51,43
3762,60,15.0,63,37
3763,76,12.0,59,44
3764,38,6.0,55,29
3765,52,11.0,64,72
3766,43,14.0,49,58
3767,71,9.0,73,51
3768,53,8.0,88,48
3769,72,0.0,0,37
3770,72,0.0,0,29
3771,59,12.0,73,37
3772,72,0.0,0,46
3773,43,10.0,88,28
3774,72,0.0,0,69
3775,43,11.0,71,29
3776,43,10.0,72,52
3777,42,14.0,68,31
3778,40,6.0,78,56
3779,66,8.0,72,35
3780,38,11.0,74,47
3781,72,0.0,0,24
3782,37,19.0,55,50
3783,70,11.0,82,47
3784,38,14.0,44,23
3785,37,9.0,88,61
3786,38,9.0,55,37
3787,72,0.0,0,50
3788,42,12.0,80,35
3789,30,5.0,76,20
3790,33,8.0,71,31
3791,63,9.0,78,42
3792,57,18.0,79,27
3793,72,0.0,0,44
3794,37,19.0,55,41
3795,41,8.0,77,49
3796,56,19.0,72,48
3797,69,12.0,90,27
3798,44,8.0,44,30
3799,59,15.0,68,62
3800,53,16.0,70,31
3801,78,11.0,76,37
3802,60,17.0,80,52
3803,50,6.0,80,23
3804,52,12.0,70,51
3805,34,10.0,49,65
3806,50,20.0,90,43
3807,54,21.0,80,58
3808,54,18.0,49,62
3809,72,0.0,0,59
3810,72,0.0,0,48
3811,43,8.0,61,52
3812,39,18.0,86,16
3813,54,7.0,41,39
3814,50,10.0,74,88
3815,57,6.0,42,38
3816,54,7.0,41,58
3817,72,0.0,0,33
3818,73,11.0,80,57
3819,51,14.0,49,29
3820,50,5.0,59,52
3821,45,8.0,74,64
3822,72,0.0,0,99
3823,78,6.0,68,52
3824,65,12.0,64,52
3825,51,24.0,64,56
3826,40,11.0,82,22
3827,40,17.0,72,16
3828,28,10.0,64,33
3829,36,16.0,79,33
3830,25,6.0,84,59
3831,28,8.0,96,23
3832,41,12.0,80,16
3833,72,0.0,0,41
3834,72,0.0,0,45
3835,43,9.0,76,58
3836,34,20.0,61,7
3837,72,0.0,0,15
3838,72,10.0,74,55
3839,45,12.0,65,41
3840,58,19.0,47,41
3841,72,0.0,0,61
3842,40,13.0,46,40
3843,43,16.0,88,26
3844,72,0.0,0,32
3845,27,14.0,72,33
3846,58,6.0,78,79
3847,56,5.0,70,58
3848,56,5.0,70,28
3849,37,10.0,75,37
3850,39,16.0,65,29
3851,67,15.0,87,21
3852,69,8.0,76,48
3853,40,8.0,50,53
3854,72,0.0,0,34
3855,72,0.0,0,50
3856,0,13.0,57,44
3857,72,0.0,0,30
3858,56,6.0,75,44
3859,72,0.0,0,43
3860,43,12.0,51,45
3861,30,6.0,63,30
3862,12,15.0,87,38
3863,18,11.0,79,47
3864,0,15.0,72,65
3865,54,11.0,78,59
3866,72,0.0,0,38
3867,20,13.0,48,41
3868,51,18.0,84,47
3869,56,10.0,83,47
3870,61,6.0,64,48
3871,28,5.0,50,58
3872,56,6.0,81,44
3873,32,10.0,50,45
3874,51,16.0,63,47
3875,72,0.0,0,64
3876,65,8.0,80,38
3877,76,10.0,62,52
3878,72,0.0,0,55
3879,72,0.0,0,57
3880,72,0.0,0,38
3881,63,8.0,56,37
3882,72,0.0,0,37
3883,70,8.0,57,64
3884,70,10.0,52,55
3885,78,12.0,64,48
3886,63,9.0,94,47
3887,72,0.0,0,33
3888,71,10.0,77,33
3889,62,15.0,55,40
3890,66,13.0,69,35
3891,72,0.0,0,56
3892,85,9.0,45,37
3893,68,10.0,77,27
3894,70,10.0,60,51
3895,78,10.0,65,35
3896,69,13.0,57,49
3897,85,9.0,45,35
3898,72,0.0,0,30
3899,68,11.0,95,44
3900,64,5.0,62,36
3901,72,0.0,0,48
3902,68,17.0,64,68
3903,50,9.0,66,16
3904,72,0.0,0,67
3905,80,8.0,77,45
3906,50,7.0,70,38
3907,56,13.0,66,66
3908,50,7.0,62,38
3909,65,16.0,68,50
3910,81,7.0,66,38
3911,50,13.0,62,61
3912,69,13.0,49,40
3913,60,12.0,56,44
3914,55,9.0,61,42
3915,72,0.0,0,47
3916,54,8.0,65,38
3917,72,0.0,0,57
3918,69,11.0,71,38
3919,64,11.0,40,21
3920,81,18.0,63,51
3921,80,11.0,67,26
3922,66,13.0,67,36
3923,72,0.0,0,58
3924,70,14.0,72,31
3925,70,12.0,70,30
3926,72,10.0,66,52
3927,68,9.0,68,30
3928,72,0.0,0,47
3929,70,16.0,73,54
3930,70,10.0,59,63
3931,48,6.0,43,29
3932,72,0.0,0,37
3933,72,0.0,0,48
3934,46,7.0,57,16
3935,72,0.0,0,32
3936,74,6.0,79,57
3937,44,7.0,64,37
3938,47,8.0,65,64
3939,62,19.0,73,19
3940,74,8.0,83,51
3941,58,14.0,64,49
3942,60,12.0,68,20
3943,70,10.0,73,45
3944,48,12.0,82,55
3945,62,11.0,91,27
3946,72,0.0,0,35
3947,75,9.0,67,66
3948,68,10.0,69,42
3949,72,0.0,0,42
3950,71,11.0,82,51
3951,63,8.0,88,16
3952,57,7.0,70,38
3953,64,9.0,81,33
3954,68,10.0,69,58
3955,52,8.0,66,44
3956,60,10.0,72,33
3957,59,9.0,87,62
3958,60,12.0,56,41
3959,63,14.0,61,48
3960,72,0.0,0,38
3961,72,0.0,0,59
3962,69,10.0,64,43
3963,51,16.0,84,34
3964,67,11.0,88,44
3965,77,7.0,62,38
3966,69,9.0,93,59
3967,56,6.0,80,44
3968,72,6.0,56,26
3969,72,0.0,0,20
3970,60,15.0,66,37
3971,60,14.0,61,23
3972,32,4.0,84,31
3973,72,0.0,0,30
3974,48,12.0,80,54
3975,66,9.0,69,35
3976,59,13.0,88,57
3977,58,10.0,53,68
3978,58,16.0,74,44
3979,72,0.0,0,55
3980,68,9.0,78,34
3981,48,12.0,96,50
3982,63,12.0,89,21
3983,65,8.0,71,81
3984,72,0.0,0,33
3985,78,9.0,73,53
3986,71,12.0,79,34
3987,68,11.0,60,45
3988,67,10.0,71,25
3989,66,8.0,88,50
3990,47,19.0,72,50
3991,69,14.0,68,30
3992,60,7.0,62,33
3993,60,7.0,62,41
3994,55,12.0,76,23
3995,59,13.0,88,50
3996,47,14.0,73,44
3997,80,16.0,74,45
3998,68,9.0,79,48
3999,72,0.0,0,44
4000,64,9.0,76,24
4001,55,11.0,70,40
4002,72,0.0,0,46
4003,72,0.0,0,36
4004,72,0.0,0,45
4005,47,21.0,29,45
4006,47,9.0,64,42
4007,49,13.0,67,48
4008,51,18.0,71,23
4009,72,0.0,0,51
4010,53,10.0,72,29
4011,42,11.0,68,23
4012,72,0.0,0,48
4013,61,15.0,78,26
4014,60,10.0,81,41
4015,43,17.0,84,42
4016,33,11.0,69,33
4017,60,12.0,81,48
4018,61,9.0,51,42
4019,36,19.0,84,41
4020,64,9.0,69,29
4021,57,13.0,73,42
4022,72,10.0,74,47
4023,48,14.0,72,30
4024,67,10.0,73,37
4025,45,15.0,81,48
4026,58,13.0,90,14
4027,34,22.0,69,62
4028,72,0.0,0,31
4029,40,9.0,57,26
4030,72,0.0,0,51
4031,56,14.0,83,41
4032,61,8.0,83,62
4033,36,11.0,71,30
4034,38,17.0,70,17
4035,36,8.0,71,32
4036,32,7.0,53,63
4037,34,13.0,72,37
4038,72,0.0,0,67
4039,58,9.0,73,24
4040,42,14.0,49,26
4041,55,12.0,50,30
4042,72,0.0,0,51
4043,41,5.0,68,37
4044,72,0.0,0,59
4045,39,3.0,65,76
4046,39,9.0,63,37
4047,54,13.0,59,28
4048,45,8.0,57,55
4049,65,8.0,74,67
4050,37,7.0,56,51
4051,47,12.0,57,33
4052,42,6.0,66,55
4053,72,0.0,0,38
4054,72,0.0,0,37
4055,40,6.0,56,49
4056,73,15.0,61,45
4057,72,0.0,0,48
4058,43,14.0,46,43
4059,37,15.0,66,29
4060,46,9.0,74,52
4061,45,14.0,56,30
4062,35,9.0,71,37
4063,72,0.0,0,43
4064,35,14.0,62,36
4065,40,7.0,61,36
4066,74,9.0,83,79
4067,72,0.0,0,55
4068,56,7.0,71,55
4069,27,12.0,89,41
4070,59,10.0,89,27
4071,53,6.0,79,58
4072,32,18.0,50,38
4073,58,7.0,73,43
4074,48,11.0,37,29
4075,46,10.0,78,41
4076,41,12.0,77,52
4077,72,0.0,0,45
4078,35,5.0,59,44
4079,31,7.0,87,34
4080,58,13.0,67,58
4081,72,0.0,0,52
4082,50,6.0,69,29
4083,31,6.0,79,43
4084,72,0.0,0,27
4085,51,13.0,46,35
4086,72,0.0,0,45
4087,38,15.0,88,13
4088,58,7.0,68,36
4089,72,0.0,0,47
4090,45,10.0,93,56
4091,53,16.0,63,20
4092,32,8.0,86,26
4093,59,15.0,76,73
4094,72,0.0,0,43
4095,69,7.0,68,62
4096,72,0.0,0,52
4097,56,16.0,75,63
4098,73,16.0,68,49
4099,72,0.0,0,20
4100,55,9.0,36,29
4101,74,16.0,71,41
4102,43,9.0,88,31
4103,33,6.0,58,41
4104,57,13.0,64,42
4105,58,13.0,55,73
4106,48,5.0,80,23
4107,45,8.0,91,54
4108,79,7.0,67,55
4109,81,10.0,79,66
4110,72,0.0,0,49
4111,76,11.0,83,23
4112,72,0.0,0,49
4113,69,12.0,62,36
4114,79,9.0,66,48
4115,77,10.0,80,51
4116,74,10.0,74,46
4117,78,11.0,82,21
4118,79,8.0,71,52
4119,69,12.0,62,31
4120,72,0.0,0,74
4121,88,10.0,44,58
4122,66,12.0,73,56
4123,81,23.0,72,43
4124,55,5.0,62,27
4125,62,8.0,52,29
4126,72,0.0,0,47
4127,76,15.0,68,47
4128,66,8.0,52,68
4129,60,8.0,51,23
4130,70,8.0,73,84
4131,62,17.0,72,51
4132,69,12.0,45,57
4133,65,10.0,50,45
4134,56,8.0,66,43
4135,57,4.0,65,24
4136,72,0.0,0,57
4137,80,17.0,55,27
4138,82,9.0,75,31
4139,69,4.0,65,20
4140,72,0.0,0,33
4141,73,8.0,64,72
4142,71,9.0,56,85
4143,64,13.0,95,27
4144,72,0.0,0,20
4145,65,7.0,76,31
4146,72,13.0,76,44
4147,70,9.0,82,25
4148,68,9.0,66,44
4149,72,0.0,0,59
4150,65,13.0,57,71
4151,66,8.0,57,45
4152,61,5.0,65,26
4153,61,9.0,66,55
4154,72,0.0,0,39
4155,48,12.0,94,35
4156,23,6.0,80,56
4157,69,9.0,72,28
4158,57,14.0,75,37
4159,72,0.0,0,27
4160,67,8.0,70,23
4161,63,11.0,52,55
4162,60,9.0,63,47
4163,62,7.0,58,61
4164,73,9.0,71,46
4165,80,9.0,78,44
4166,44,11.0,71,53
4167,72,0.0,0,47
4168,46,14.0,74,44
4169,57,7.0,29,51
4170,72,14.0,59,29
4171,59,16.0,56,59
4172,72,0.0,0,44
4173,72,14.0,59,23
4174,56,11.0,58,55
4175,72,0.0,0,66
4176,47,11.0,68,49
4177,57,7.0,51,37
4178,79,15.0,68,40
4179,78,6.0,75,58
4180,50,12.0,81,17
4181,63,8.0,67,36
4182,60,10.0,74,37
4183,63,11.0,74,27
4184,72,0.0,0,27
4185,64,7.0,72,51
4186,58,11.0,64,36
4187,72,0.0,0,25
4188,72,11.0,75,65
4189,72,0.0,0,56
4190,57,10.0,78,37
4191,65,9.0,82,30
4192,72,6.0,70,55
4193,60,14.0,58,20
4194,56,5.0,92,16
4195,56,10.0,78,33
4196,72,0.0,0,71
4197,78,12.0,77,79
4198,72,0.0,0,38
4199,63,12.0,62,30
4200,50,6.0,42,23
4201,47,8.0,76,30
4202,54,12.0,60,33
4203,72,0.0,0,44
4204,54,12.0,73,41
4205,54,10.0,80,30
4206,64,8.0,82,42
4207,62,8.0,78,40
4208,64,11.0,67,34
4209,72,0.0,0,52
4210,55,11.0,68,38
4211,72,0.0,0,47
4212,72,0.0,0,34
4213,57,11.0,48,36
4214,53,8.0,50,21
4215,61,5.0,41,30
4216,61,14.0,38,31
4217,77,11.0,84,46
4218,59,4.0,56,47
4219,65,9.0,73,55
4220,72,0.0,0,29
4221,65,6.0,58,40
4222,67,9.0,53,38
4223,50,9.0,87,19
4224,58,7.0,92,54
4225,53,21.0,73,42
4226,42,11.0,80,26
4227,72,0.0,0,43
4228,58,10.0,78,37
4229,72,0.0,0,36
4230,72,0.0,0,52
4231,48,17.0,87,30
4232,50,11.0,92,40
4233,42,12.0,74,31
4234,60,17.0,60,20
4235,45,14.0,96,20
4236,70,8.0,79,16
4237,72,0.0,0,44
4238,76,10.0,72,38
4239,61,19.0,60,37
4240,61,16.0,64,40
4241,36,13.0,94,64
4242,61,10.0,56,74
4243,39,18.0,85,27
4244,72,0.0,0,30
4245,63,18.0,56,43
4246,61,18.0,66,49
4247,17,5.0,84,33
4248,72,0.0,0,37
4249,72,0.0,0,33
4250,40,17.0,76,52
4251,51,18.0,73,34
4252,54,16.0,74,90
4253,60,13.0,62,19
4254,72,0.0,0,62
4255,32,7.0,66,54
4256,72,0.0,0,54
4257,57,10.0,83,44
4258,45,16.0,69,24
4259,70,7.0,69,44
4260,48,9.0,72,38
4261,52,6.0,82,44
4262,30,12.0,78,37
4263,38,8.0,59,53
4264,52,11.0,86,51
4265,56,11.0,76,59
4266,72,0.0,0,53
4267,20,11.0,57,36
4268,56,11.0,76,51
4269,46,16.0,55,29
4270,72,0.0,0,72
4271,36,11.0,71,30
4272,22,14.0,72,27
4273,74,8.0,80,35
4274,36,17.0,69,37
4275,53,10.0,94,25
4276,36,12.0,80,52
4277,72,0.0,0,51
4278,57,13.0,98,58
4279,44,15.0,94,51
4280,55,6.0,73,47
4281,43,20.0,90,68
4282,52,12.0,70,54
4283,48,17.0,93,72
4284,72,0.0,0,30
4285,46,12.0,97,43
4286,28,21.0,96,21
4287,72,0.0,0,32
4288,72,0.0,0,69
4289,76,8.0,75,62
4290,34,15.0,85,34
4291,72,0.0,0,49
4292,36,6.0,81,48
4293,56,7.0,85,98
4294,31,8.0,86,27
4295,39,9.0,67,29
4296,34,7.0,82,74
4297,72,0.0,0,33
4298,41,7.0,67,44
4299,72,0.0,0,44
4300,18,5.0,91,58
4301,31,9.0,63,31
4302,38,14.0,62,29
4303,48,11.0,76,47
4304,27,10.0,44,27
4305,36,22.0,65,25
4306,55,7.0,51,34
4307,36,11.0,59,49
4308,57,7.0,36,16
4309,27,10.0,47,27
4310,28,12.0,46,51
4311,72,0.0,0,50
4312,72,0.0,0,49
4313,57,7.0,36,60
4314,16,20.0,72,49
4315,46,10.0,60,54
4316,17,14.0,64,54
4317,65,8.0,75,57
4318,72,0.0,0,51
4319,12,7.0,80,43
4320,27,15.0,71,38
4321,72,0.0,0,26
4322,24,12.0,60,57
4323,24,14.0,52,47
4324,46,8.0,60,37
4325,72,0.0,0,72
4326,72,0.0,0,50
4327,54,12.0,52,28
4328,35,17.0,77,72
4329,45,7.0,87,47
4330,72,0.0,0,54
4331,59,5.0,55,22
4332,36,20.0,46,40
4333,32,16.0,35,20
4334,60,6.0,84,20
4335,70,9.0,79,45
4336,18,16.0,74,21
4337,61,8.0,89,47
4338,61,12.0,80,45
4339,36,19.0,67,24
4340,72,0.0,0,56
4341,72,0.0,0,41
4342,56,12.0,61,52
4343,72,0.0,0,23
4344,65,13.0,54,36
4345,56,11.0,75,38
4346,68,9.0,82,78
4347,82,5.0,81,38
4348,69,9.0,62,55
4349,60,6.0,72,26
4350,48,7.0,64,34
4351,49,9.0,81,74
4352,72,0.0,0,30
4353,55,9.0,56,72
4354,71,11.0,71,59
4355,74,19.0,73,26
4356,72,0.0,0,38
4357,61,12.0,70,23
4358,69,8.0,57,16
4359,82,6.0,78,33
4360,72,0.0,0,34
4361,72,0.0,0,40
4362,72,0.0,0,43
4363,65,17.0,52,27
4364,83,11.0,66,40
4365,72,10.0,69,46
4366,66,10.0,66,29
4367,65,4.0,62,69
4368,64,7.0,55,31
4369,62,11.0,71,43
4370,71,9.0,78,40
4371,56,13.0,94,69
4372,72,0.0,0,31
4373,63,11.0,76,23
4374,60,14.0,76,43
4375,72,0.0,0,38
4376,57,8.0,89,27
4377,79,15.0,73,40
4378,69,11.0,78,96
4379,64,8.0,72,57
4380,72,0.0,0,44
4381,80,13.0,71,72
4382,65,14.0,93,37
4383,66,10.0,90,33
4384,64,8.0,87,37
4385,55,8.0,41,47
4386,62,9.0,67,37
4387,72,10.0,85,45
4388,75,6.0,80,51
4389,83,10.0,71,47
4390,72,0.0,0,33
4391,62,9.0,75,30
4392,63,18.0,78,54
4393,72,0.0,0,49
4394,83,6.0,68,43
4395,72,0.0,0,38
4396,79,12.0,74,38
4397,61,17.0,67,51
4398,77,10.0,71,16
4399,72,0.0,0,20
4400,67,11.0,48,49
4401,58,14.0,74,41
4402,60,11.0,70,19
4403,52,10.0,76,23
4404,49,8.0,55,43
4405,57,8.0,76,41
4406,68,18.0,66,27
4407,72,0.0,0,37
4408,50,15.0,76,62
4409,75,9.0,30,46
4410,72,0.0,0,40
4411,72,0.0,0,31
4412,80,4.0,79,49
4413,55,13.0,93,35
4414,54,19.0,74,36
4415,66,10.0,74,45
4416,57,12.0,77,51
4417,60,17.0,66,27
4418,55,12.0,78,38
4419,66,10.0,71,24
4420,72,0.0,0,27
4421,83,10.0,72,41
4422,50,9.0,80,55
4423,56,14.0,99,40
4424,59,10.0,92,46
4425,74,15.0,79,58
4426,72,0.0,0,30
4427,47,7.0,66,59
4428,72,0.0,0,29
4429,63,9.0,61,24
4430,51,10.0,52,49
4431,60,7.0,74,83
4432,43,4.0,58,34
4433,56,11.0,60,20
4434,42,9.0,73,37
4435,72,0.0,0,45
4436,49,8.0,55,31
4437,43,6.0,76,31
4438,56,10.0,51,32
4439,50,9.0,44,33
4440,51,14.0,87,47
4441,52,15.0,96,48
4442,55,12.0,90,20
4443,68,7.0,63,21
4444,51,7.0,86,26
4445,56,9.0,92,30
4446,72,0.0,0,45
4447,53,11.0,82,51
4448,60,10.0,66,43
4449,72,0.0,0,30
4450,55,8.0,81,39
4451,72,0.0,0,43
4452,52,14.0,97,47
4453,72,0.0,0,41
4454,65,9.0,59,47
4455,73,8.0,89,62
4456,72,12.0,20,31
4457,72,0.0,0,33
4458,56,18.0,80,42
4459,46,11.0,79,23
4460,52,9.0,70,30
4461,59,14.0,83,31
4462,80,9.0,75,35
4463,72,0.0,0,33
4464,58,10.0,88,82
4465,72,0.0,0,45
4466,36,11.0,72,37
4467,77,8.0,79,26
4468,72,0.0,0,34
4469,70,11.0,83,42
4470,72,0.0,0,6
4471,64,12.0,93,31
4472,72,0.0,0,51
4473,56,13.0,68,30
4474,39,8.0,56,34
4475,55,27.0,72,28
4476,31,8.0,48,12
4477,30,24.0,51,23
4478,54,12.0,76,60
4479,72,0.0,0,60
4480,38,11.0,57,42
4481,39,8.0,77,31
4482,36,11.0,66,38
4483,66,6.0,65,58
4484,50,11.0,29,55
4485,66,6.0,65,41
4486,65,7.0,65,45
4487,45,7.0,65,24
4488,36,10.0,84,58
4489,72,0.0,0,42
4490,46,8.0,59,47
4491,55,9.0,86,23
4492,41,7.0,74,23
4493,41,10.0,85,41
4494,48,8.0,65,20
4495,60,8.0,88,68
4496,72,0.0,0,48
4497,46,11.0,81,44
4498,40,13.0,79,68
4499,67,14.0,30,39
4500,46,14.0,73,37
4501,42,7.0,79,55
4502,72,0.0,0,44
4503,72,8.0,72,55
4504,37,12.0,65,41
4505,43,10.0,70,35
4506,55,13.0,80,20
4507,41,13.0,72,22
4508,81,16.0,73,48
4509,43,10.0,75,45
4510,72,0.0,0,84
4511,38,12.0,77,23
4512,40,18.0,78,23
4513,72,0.0,0,20
4514,72,0.0,0,58
4515,36,10.0,96,37
4516,78,11.0,85,34
4517,72,0.0,0,41
4518,43,15.0,53,20
4519,42,14.0,77,31
4520,61,5.0,54,60
4521,34,15.0,72,62
4522,51,8.0,69,38
4523,37,14.0,51,38
4524,33,16.0,90,38
4525,40,9.0,48,44
4526,38,8.0,69,38
4527,58,8.0,81,27
4528,57,8.0,71,39
4529,42,8.0,52,51
4530,53,10.0,72,34
4531,36,8.0,92,62
4532,37,8.0,72,20
4533,44,10.0,81,47
4534,28,6.0,83,38
4535,72,0.0,0,58
4536,72,0.0,0,37
4537,32,22.0,51,69
4538,29,6.0,58,61
4539,36,12.0,54,23
4540,57,6.0,71,58
4541,26,14.0,46,34
4542,62,11.0,72,28
4543,72,0.0,0,33
4544,44,8.0,82,44
4545,56,6.0,66,68
4546,72,0.0,0,38
4547,23,16.0,44,53
4548,27,12.0,53,37
4549,56,6.0,66,37
4550,72,0.0,0,29
4551,50,10.0,89,38
4552,72,0.0,0,57
4553,39,13.0,63,79
4554,32,7.0,63,43
4555,37,4.0,79,38
4556,72,0.0,0,50
4557,72,0.0,0,23
4558,28,4.0,78,73
4559,47,8.0,81,34
4560,38,10.0,60,35
4561,34,7.0,67,64
4562,57,8.0,66,54
4563,72,0.0,0,26
4564,70,11.0,68,61
4565,35,7.0,71,26
4566,36,10.0,62,50
4567,32,12.0,80,43
4568,33,7.0,85,40
4569,43,9.0,31,39
4570,31,15.0,66,52
4571,39,22.0,80,17
4572,30,13.0,84,43
4573,58,6.0,68,59
4574,79,8.0,88,58
4575,70,9.0,87,59
4576,72,0.0,0,36
4577,72,6.0,52,37
4578,56,9.0,78,20
4579,71,5.0,85,47
4580,74,11.0,92,58
4581,72,0.0,0,49
4582,72,0.0,0,44
4583,61,10.0,97,49
4584,69,10.0,34,57
4585,72,0.0,0,53
4586,65,9.0,70,33
4587,62,6.0,70,53
4588,66,8.0,87,34
4589,56,10.0,82,23
4590,62,12.0,85,44
4591,72,0.0,0,33
4592,55,9.0,89,34
4593,68,10.0,82,52
4594,66,8.0,87,37
4595,62,8.0,90,64
4596,72,0.0,0,57
4597,62,9.0,60,53
4598,60,16.0,90,30
4599,70,10.0,67,41
4600,62,7.0,74,44
4601,62,10.0,80,67
4602,72,0.0,0,58
4603,54,26.0,88,30
4604,44,8.0,55,19
4605,72,0.0,0,47
4606,72,0.0,0,39
4607,50,16.0,49,49
4608,72,0.0,0,44
4609,64,8.0,24,50
4610,46,25.0,79,62
4611,83,9.0,32,52
4612,48,19.0,56,38
4613,53,8.0,47,40
4614,43,13.0,62,53
4615,56,12.0,53,62
4616,52,15.0,71,21
4617,44,9.0,71,43
4618,72,0.0,0,6
4619,40,9.0,61,34
4620,44,7.0,91,25
4621,58,16.0,66,63
4622,76,9.0,93,42
4623,75,12.0,83,30
4624,72,0.0,0,27
4625,66,7.0,46,42
4626,67,10.0,78,52
4627,52,13.0,86,50
4628,35,9.0,61,35
4629,53,7.0,26,44
4630,56,9.0,54,43
4631,74,10.0,70,30
4632,66,8.0,45,44
4633,49,6.0,78,28
4634,61,10.0,74,68
4635,53,15.0,75,9
4636,65,9.0,80,40
4637,46,11.0,74,26
4638,63,12.0,65,62
4639,72,0.0,0,51
4640,48,4.0,70,34
4641,51,11.0,71,36
4642,72,0.0,0,28
4643,66,13.0,86,20
4644,56,19.0,59,37
4645,67,7.0,76,48
4646,68,7.0,76,63
4647,56,15.0,53,57
4648,43,15.0,73,43
4649,72,0.0,0,46
