MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,TAIL_NUM,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_lat,ORIGIN_long,altitude_x,timezone_x,dst_x,t_x,DEST_lat,DEST_long,altitude_y,timezone_y,dst_y,t_y,HOUR_ARR,HOUR_DEP,DEST_temp,DEST_wind_direct,DEST_wind_speed,DEST_visibility,DEST_percip,ORIGIN_temp,ORIGIN_wind_direct,ORIGIN_wind_speed,ORIGIN_visibility,ORIGIN_percip,DELAYED_YN,HOUR_OF_WEEK,weekend_YN,rush,bearing,bearing_buckets,ARR_DELAY_Random
12,24,2,12/24/2013,WN,19393,WN,N428WN,3599,STL,"St. Louis, MO",DCA,"Washington, DC",1507,2,2,0,1751,-9,0,0,0,0,115,104,87,719,38.748697,-90.370028,618,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,18,15,41,340,17.1,10,0,21.02,150,5.7,10,0,0,42,0,0,85.24394062,1,-8.710117363
12,28,6,12/28/2013,MQ,20398,MQ,N503MQ,3425,JFK,"New York, NY",DCA,"Washington, DC",1707,132,132,1,1810,105,105,1,0,0,90,63,40,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,18,17,50,180,11.4,10,0,53.06,240,17.1,10,0,1,138,0,0,235.5443438,5,104.7576483
12,28,6,12/28/2013,MQ,20398,MQ,N806MQ,3365,JFK,"New York, NY",DCA,"Washington, DC",1657,-3,0,0,1756,-29,0,0,0,0,85,59,42,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,18,17,50,180,11.4,10,0,53.06,240,17.1,10,0,0,138,0,0,235.5443438,5,-29.08755181
12,28,6,12/28/2013,DL,19790,DL,N921DL,2144,DTW,"Detroit, MI",DCA,"Washington, DC",1737,-3,0,0,1904,-4,0,0,0,0,88,87,61,405,42.212444,-83.353389,645,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,19,17,50,180,11.4,10,0,46.94,200,13.7,10,0,0,139,0,0,122.9086016,2,-4.427075713
12,28,6,12/28/2013,AA,19805,AA,N503AA,2270,DFW,"Dallas/Fort Worth, TX",DCA,"Washington, DC",1724,24,24,1,2134,49,49,1,0,0,165,190,162,1192,32.896828,-97.037997,607,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,21,17,50,180,11.4,10,0,57.92,170,13.7,10,0,1,141,0,1,64.11318217,1,49.36336384
12,28,6,12/28/2013,AA,19805,AA,N3DCAA,2206,MIA,"Miami, FL",DCA,"Washington, DC",1717,-3,0,0,1936,-9,0,0,0,0,145,139,121,919,25.79325,-80.290556,8,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,19,17,50,180,11.4,10,0,78.98,90,16,10,0,0,139,0,0,11.03956942,0,-8.589315977
12,28,6,12/28/2013,UA,19977,UA,N844UA,533,ORD,"Chicago, IL",DCA,"Washington, DC",1705,20,20,1,1939,5,5,0,0,0,109,94,76,612,41.978603,-87.904842,668,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,19,17,50,180,11.4,10,0,48.02,220,16,10,0,0,139,0,0,107.1112376,2,5.494516245
12,28,6,12/28/2013,B6,20409,B6,N247JB,989,BOS,"Boston, MA",DCA,"Washington, DC",1723,6,6,0,1853,-7,0,0,0,0,103,90,71,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,19,17,50,180,11.4,10,0,48.02,250,11.4,10,0,0,139,0,0,234.5102246,5,-6.865206106
12,28,6,12/28/2013,US,20355,US,N957UW,2127,BOS,"Boston, MA",DCA,"Washington, DC",1757,-3,0,0,1925,-12,0,0,0,0,97,88,70,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,19,18,53.06,170,11.4,10,0,48.02,250,11.4,10,0,0,139,0,0,234.5102246,5,-12.1471874
12,28,6,12/28/2013,DL,19790,DL,N953DN,1838,ATL,"Atlanta, GA",DCA,"Washington, DC",1716,-4,0,0,1850,-12,0,0,0,0,102,94,73,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,18,17,50,180,11.4,10,0,44.96,90,10.3,10,0,0,138,0,0,46.67393635,1,-11.99561531
12,28,6,12/28/2013,DL,19790,DL,N920DL,1938,ATL,"Atlanta, GA",DCA,"Washington, DC",1631,11,11,0,1808,1,1,0,0,0,107,97,78,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,18,16,48.02,170,12.5,10,0,44.96,90,10.3,10,0,0,138,0,0,46.67393635,1,0.860233882
12,28,6,12/28/2013,FL,20437,FL,N924AT,679,ATL,"Atlanta, GA",DCA,"Washington, DC",1631,12,12,0,1806,3,3,0,0,0,104,95,76,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,18,16,48.02,170,12.5,10,0,44.96,90,10.3,10,0,0,138,0,0,46.67393635,1,2.75322819
12,28,6,12/28/2013,DL,19790,DL,N398DA,2360,SLC,"Salt Lake City, UT",DCA,"Washington, DC",1656,-4,0,0,2242,-13,0,0,0,0,235,226,209,1851,40.788389,-111.977772,4227,-7,A,America/Denver,38.852083,-77.037722,15,-5,A,America/New_York,22,17,50,180,11.4,10,0,28.04,265,4.6,3,0,0,142,0,0,82.60197125,1,-13.11594408
12,28,6,12/28/2013,F9,20436,F9,N208FR,720,DEN,"Denver, CO",DCA,"Washington, DC",1732,47,47,1,2236,45,45,1,0,0,186,184,167,1476,39.861656,-104.673178,5431,-7,A,America/Denver,38.852083,-77.037722,15,-5,A,America/New_York,22,17,50,180,11.4,10,0,41,20,25.1,10,0,1,142,0,0,83.78709769,1,45.20201111
12,28,6,12/28/2013,US,20355,US,N758US,2081,PBI,"West Palm Beach/Palm Beach, FL",DCA,"Washington, DC",1742,-3,0,0,1948,-16,0,0,0,0,139,126,114,857,26.683161,-80.095589,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,19,17,50,180,11.4,10,0,80.96,110,20.5,10,0,0,139,0,0,11.12325252,0,-15.56400992
12,31,2,12/31/2013,MQ,20398,MQ,N501MQ,3425,JFK,"New York, NY",DCA,"Washington, DC",1504,9,9,0,1620,-5,0,0,0,0,90,76,52,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,16,15,39.92,200,12.5,10,0,28.94,240,14.8,10,0,0,40,0,0,235.5443438,5,-4.599165883
12,31,2,12/31/2013,AA,19805,AA,N3GSAA,230,MIA,"Miami, FL",DCA,"Washington, DC",1529,-6,0,0,1743,-17,0,0,0,0,145,134,120,919,25.79325,-80.290556,8,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,17,15,39.92,200,12.5,10,0,75.92,40,12.5,10,0,0,41,0,1,11.03956942,0,-16.54979119
12,31,2,12/31/2013,UA,19977,UA,N27733,1653,ORD,"Chicago, IL",DCA,"Washington, DC",1544,34,34,1,1814,12,12,0,0,0,112,90,75,612,41.978603,-87.904842,668,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,18,15,39.92,200,12.5,10,0,10.94,260,9.1,10,0,0,42,0,0,107.1112376,2,11.87699208
12,31,2,12/31/2013,UA,19977,UA,N848UA,620,ORD,"Chicago, IL",DCA,"Washington, DC",1606,118,118,1,1841,106,106,1,0,0,107,95,75,612,41.978603,-87.904842,668,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,18,16,42.98,210,13.7,10,0,10.94,260,9.1,10,0,1,42,0,0,107.1112376,2,105.9776968
12,31,2,12/31/2013,US,20355,US,N961UW,2121,BOS,"Boston, MA",DCA,"Washington, DC",1455,-5,0,0,1629,-8,0,0,0,0,97,94,76,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,16,15,39.92,200,12.5,10,0,21.02,290,8,10,0,0,40,0,0,234.5102246,5,-8.280060391
12,31,2,12/31/2013,US,20355,US,N748UW,849,MCO,"Orlando, FL",DCA,"Washington, DC",1522,27,27,1,1715,15,15,1,0,0,125,113,93,759,28.429394,-81.308994,96,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,17,15,39.92,200,12.5,10,0,68,40,9.1,10,0,0,41,0,1,17.68219852,0,15.09699837
12,31,2,12/31/2013,DL,19790,DL,N923DL,705,ATL,"Atlanta, GA",DCA,"Washington, DC",1517,-3,0,0,1650,-15,0,0,0,0,105,93,76,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,16,15,39.92,200,12.5,10,0,42.08,350,10.3,10,0,0,40,0,0,46.67393635,1,-15.48933194
12,31,2,12/31/2013,DL,19790,DL,N315NB,2238,ATL,"Atlanta, GA",DCA,"Washington, DC",1442,77,77,1,1614,76,76,1,0,0,93,92,75,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,16,14,37.04,190,14.8,10,0,42.08,350,10.3,10,0,1,40,0,0,46.67393635,1,76.41035613
12,31,2,12/31/2013,DL,19790,DL,N367NW,1664,MSP,"Minneapolis, MN",DCA,"Washington, DC",1514,-4,0,0,1811,-25,0,0,0,0,138,117,106,931,44.881956,-93.221767,841,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,18,15,39.92,200,12.5,10,0,-0.94,350,5.7,10,0,0,42,0,0,110.9879508,2,-25.02462209
12,31,2,12/31/2013,EV,20366,EV,N11548,4299,EWR,"Newark, NJ",DCA,"Washington, DC",1515,23,23,1,1716,77,77,1,0,0,67,121,42,199,40.6925,-74.168667,18,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,17,15,39.92,200,12.5,10,0,30.92,240,13.7,10,0,1,41,0,1,231.076514,5,77.15422406
12,31,2,12/31/2013,US,20355,US,N601AW,498,PHX,"Phoenix, AZ",DCA,"Washington, DC",1548,-2,0,0,2136,-23,0,0,0,0,249,228,215,1979,33.434278,-112.011583,1135,-7,N,America/Phoenix,38.852083,-77.037722,15,-5,A,America/New_York,21,15,39.92,200,12.5,10,0,69.98,0,0,10,0,0,45,0,0,68.9383959,1,-22.90160672
12,31,2,12/31/2013,US,20355,US,N766US,850,RSW,"Fort Myers, FL",DCA,"Washington, DC",1454,-6,0,0,1656,-31,0,0,0,0,147,122,104,892,26.536167,-81.755167,30,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,17,15,39.92,200,12.5,10,0,71.06,50,16,10,0,0,41,0,1,16.62649628,0,-31.39183756
12,31,2,12/31/2013,WN,19393,WN,N224WN,770,STL,"St. Louis, MO",DCA,"Washington, DC",1514,9,9,0,1750,-10,0,0,0,0,115,96,80,719,38.748697,-90.370028,618,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,18,15,39.92,200,12.5,10,0,39.02,180,8,10,0,0,42,0,0,85.24394062,1,-10.3441832
12,31,2,12/31/2013,MQ,20398,MQ,N816MQ,3520,BNA,"Nashville, TN",DCA,"Washington, DC",1500,-10,0,0,1726,-19,0,0,0,0,95,86,68,562,36.124472,-86.678194,599,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,17,15,39.92,200,12.5,10,0,39.02,140,3.4,10,0,0,41,0,1,67.48081933,1,-18.88364248
12,1,7,12/1/2013,MQ,20398,MQ,N817MQ,3386,JFK,"New York, NY",DCA,"Washington, DC",1154,-6,0,0,1312,-3,0,0,0,0,75,78,44,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,30.92,0,0,7,0,42.98,350,6.8,10,0,0,157,1,1,235.5443438,5,-3.436203366
12,1,7,12/1/2013,DL,19790,DL,N329NB,2244,DTW,"Detroit, MI",DCA,"Washington, DC",1225,-5,0,0,1348,-12,0,0,0,0,90,83,67,405,42.212444,-83.353389,645,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,30.92,0,0,7,0,33.08,170,3.4,7,0,0,157,1,1,122.9086016,2,-12.18491131
12,1,7,12/1/2013,AA,19805,AA,N3HAAA,152,MIA,"Miami, FL",DCA,"Washington, DC",1158,-2,0,0,1424,-1,0,0,0,0,145,146,128,919,25.79325,-80.290556,8,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,30.92,0,0,7,0,73.94,340,4.6,10,0,0,158,1,1,11.03956942,0,-0.54290727
12,1,7,12/1/2013,US,20355,US,N955UW,2115,BOS,"Boston, MA",DCA,"Washington, DC",1155,-5,0,0,1320,-9,0,0,0,0,89,85,71,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,30.92,0,0,7,0,39.44,190,4.6,10,0,0,157,1,1,234.5102246,5,-9.356616084
12,1,7,12/1/2013,B6,20409,B6,N267JB,1580,FLL,"Fort Lauderdale, FL",DCA,"Washington, DC",1233,-1,0,0,1508,8,8,0,0,0,146,155,122,899,26.072583,-80.15275,9,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,15,12,30.92,0,0,7,0,73.04,120,11.4,10,0,0,159,1,0,10.8065487,0,7.912363625
12,1,7,12/1/2013,US,20355,US,N754UW,1929,TPA,"Tampa, FL",DCA,"Washington, DC",1150,-9,0,0,1358,-7,0,0,0,0,126,128,109,814,27.975472,-82.53325,26,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,30.92,0,0,7,0,62.72,126.6666667,7.6,9.666666667,0,0,158,1,1,21.39334029,0,-7.261557328
12,1,7,12/1/2013,DL,19790,DL,N668DN,2338,ATL,"Atlanta, GA",DCA,"Washington, DC",1218,-2,0,0,1407,2,2,0,0,0,105,109,71,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,30.92,0,0,7,0,46.67,70,1.7,10,0,0,158,1,1,46.67393635,1,1.642145483
12,1,7,12/1/2013,US,20355,US,N604AW,665,SAN,"San Diego, CA",DCA,"Washington, DC",1246,1,1,0,2002,-34,0,0,0,0,291,256,241,2276,32.733556,-117.189667,17,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,20,12,30.92,0,0,7,0,73.94,310,8,10,0,0,164,1,1,67.71244389,1,-34.1099542
12,1,7,12/1/2013,US,20355,US,N748UW,1730,CLT,"Charlotte, NC",DCA,"Washington, DC",1206,31,31,1,1318,25,25,1,0,0,78,72,47,331,35.214,-80.943139,748,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,30.92,0,0,7,0,37.04,0,0,10,0,1,157,1,1,39.43363445,0,24.54652191
12,1,7,12/1/2013,US,20355,US,N732US,1716,PBI,"West Palm Beach/Palm Beach, FL",DCA,"Washington, DC",1214,15,15,1,1443,24,24,1,0,0,140,149,120,857,26.683161,-80.095589,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,30.92,0,0,7,0,75.02,310,8,10,0,1,158,1,1,11.12325252,0,23.64009955
12,1,7,12/1/2013,WN,19393,WN,N8302F,3926,AUS,"Austin, TX",DCA,"Washington, DC",1250,-5,0,0,1652,-3,0,0,0,0,180,182,152,1315,30.194528,-97.669889,542,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,17,12,30.92,0,0,7,0,69.89,195,13.7,10,0,0,161,1,0,57.37694369,1,-2.826372437
12,2,1,12/2/2013,DL,19790,DL,N335NB,2244,DTW,"Detroit, MI",DCA,"Washington, DC",1226,-4,0,0,1347,-13,0,0,0,0,90,81,60,405,42.212444,-83.353389,645,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,42.08,50,3.4,10,0,33.98,10,5.7,7,0,0,13,1,0,122.9086016,2,-13.15445303
12,2,1,12/2/2013,AA,19805,AA,N581AA,1240,ORD,"Chicago, IL",DCA,"Washington, DC",1219,4,4,0,1459,0,0,0,0,0,104,100,82,612,41.978603,-87.904842,668,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,15,12,42.08,50,3.4,10,0,41,150,9.1,9,0,0,15,1,0,107.1112376,2,0.140064685
12,2,1,12/2/2013,UA,19977,UA,N848UA,612,ORD,"Chicago, IL",DCA,"Washington, DC",1154,-2,0,0,1434,-6,0,0,0,0,104,100,83,612,41.978603,-87.904842,668,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,14,12,42.08,50,3.4,10,0,35.87,145,5.7,6,0,0,14,1,0,107.1112376,2,-6.032236976
12,2,1,12/2/2013,B6,20409,B6,N249JB,689,BOS,"Boston, MA",DCA,"Washington, DC",1217,-4,0,0,1343,-16,0,0,0,0,98,86,68,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,42.08,50,3.4,10,0,37.94,10,4.6,6,0,0,13,1,0,234.5102246,5,-16.20927982
12,2,1,12/2/2013,US,20355,US,N755US,2115,BOS,"Boston, MA",DCA,"Washington, DC",1201,1,1,0,1320,-9,0,0,0,0,89,79,70,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,42.08,50,3.4,10,0,37.94,10,4.6,6,0,0,13,1,0,234.5102246,5,-8.919574099
12,2,1,12/2/2013,B6,20409,B6,N298JB,1580,FLL,"Fort Lauderdale, FL",DCA,"Washington, DC",1231,-3,0,0,1450,-10,0,0,0,0,146,139,121,899,26.072583,-80.15275,9,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,42.08,50,3.4,10,0,66.02,300,12.5,10,0,0,14,1,0,10.8065487,0,-9.738339726
12,2,1,12/2/2013,B6,20409,B6,N648JB,724,MCO,"Orlando, FL",DCA,"Washington, DC",1159,6,6,0,1417,18,18,1,0,0,126,138,105,759,28.429394,-81.308994,96,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,42.08,50,3.4,10,0,64.67,320,7.95,10,0,1,14,1,0,17.68219852,0,18.12438786
12,2,1,12/2/2013,US,20355,US,N724UW,862,MCO,"Orlando, FL",DCA,"Washington, DC",1200,-5,0,0,1403,-6,0,0,0,0,124,123,101,759,28.429394,-81.308994,96,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,42.08,50,3.4,10,0,64.67,320,7.95,10,0,0,14,1,0,17.68219852,0,-5.638926749
12,2,1,12/2/2013,US,20355,US,N714US,1929,TPA,"Tampa, FL",DCA,"Washington, DC",1150,-9,0,0,1401,-4,0,0,0,0,126,131,108,814,27.975472,-82.53325,26,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,42.08,50,3.4,10,0,64.04,0,0,9,0,0,14,1,0,21.39334029,0,-3.986572534
12,2,1,12/2/2013,DL,19790,DL,N904DE,2338,ATL,"Atlanta, GA",DCA,"Washington, DC",1219,-1,0,0,1406,0,0,0,0,0,106,107,78,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,42.08,50,3.4,10,0,46.58,156.6666667,2.666666667,2.333333333,0,0,14,1,0,46.67393635,1,0.16648615
12,2,1,12/2/2013,US,20355,US,N751UW,2179,LGA,"New York, NY",DCA,"Washington, DC",1152,-8,0,0,1254,-21,0,0,0,0,75,62,42,214,40.777245,-73.872608,22,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,42.08,50,3.4,10,0,42.08,50,5.7,7,0,0,13,1,0,232.6476856,5,-21.14066207
12,2,1,12/2/2013,US,20355,US,N765US,1730,CLT,"Charlotte, NC",DCA,"Washington, DC",1206,31,31,1,1317,24,24,1,0,0,78,71,51,331,35.214,-80.943139,748,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,42.08,50,3.4,10,0,35.96,300,5.7,5,0,1,13,1,0,39.43363445,0,24.21197833
12,2,1,12/2/2013,US,20355,US,N749US,1716,PBI,"West Palm Beach/Palm Beach, FL",DCA,"Washington, DC",1208,-2,0,0,1425,-3,0,0,0,0,138,137,113,857,26.683161,-80.095589,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,42.08,50,3.4,10,0,66.92,300,12.5,10,0,0,14,1,0,11.12325252,0,-2.566220081
12,3,2,12/3/2013,MQ,20398,MQ,N849MQ,3386,JFK,"New York, NY",DCA,"Washington, DC",1157,-3,0,0,1301,-14,0,0,0,0,75,64,48,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,44.06,0,0,9,0,42.08,330,4.6,8,0,0,37,0,0,235.5443438,5,-13.72978341
12,3,2,12/3/2013,DL,19790,DL,N361NW,2244,DTW,"Detroit, MI",DCA,"Washington, DC",1227,-7,0,0,1402,1,1,0,0,0,87,95,60,405,42.212444,-83.353389,645,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,44.06,0,0,9,0,34.43,70,6.25,6,0,0,38,0,0,122.9086016,2,1.362634457
12,3,2,12/3/2013,AA,19805,AA,N3GBAA,152,MIA,"Miami, FL",DCA,"Washington, DC",1203,3,3,0,1423,-2,0,0,0,0,145,140,127,919,25.79325,-80.290556,8,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,44.06,0,0,9,0,75.02,120,3.4,10,0,0,38,0,0,11.03956942,0,-2.215883917
12,3,2,12/3/2013,AA,19805,AA,N570AA,1240,ORD,"Chicago, IL",DCA,"Washington, DC",1213,-2,0,0,1456,-3,0,0,0,0,104,103,76,612,41.978603,-87.904842,668,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,15,12,44.06,0,0,9,0,42.98,160,6.8,2,0,0,39,0,0,107.1112376,2,-3.491427605
12,3,2,12/3/2013,UA,19977,UA,N427UA,612,ORD,"Chicago, IL",DCA,"Washington, DC",1152,-4,0,0,1444,4,4,0,0,0,104,112,77,612,41.978603,-87.904842,668,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,14,12,44.06,0,0,9,0,41,180,4.6,2,0,0,38,0,0,107.1112376,2,4.202496221
12,3,2,12/3/2013,B6,20409,B6,N236JB,689,BOS,"Boston, MA",DCA,"Washington, DC",1232,11,11,0,1401,2,2,0,0,0,98,89,68,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,44.06,0,0,9,0,37.67,340,7.4,6,0,0,38,0,0,234.5102246,5,2.166457772
12,3,2,12/3/2013,US,20355,US,N765US,2117,BOS,"Boston, MA",DCA,"Washington, DC",1257,-3,0,0,1420,-14,0,0,0,0,94,83,71,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,13,44.96,0,0,8,0,37.67,340,7.4,6,0,0,38,0,0,234.5102246,5,-13.73716154
12,3,2,12/3/2013,US,20355,US,N737US,2115,BOS,"Boston, MA",DCA,"Washington, DC",1154,-6,0,0,1310,-19,0,0,0,0,89,76,65,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,44.06,0,0,9,0,37.04,350,9.1,2,0,0,37,0,0,234.5102246,5,-19.1037624
12,3,2,12/3/2013,B6,20409,B6,N247JB,1580,FLL,"Fort Lauderdale, FL",DCA,"Washington, DC",1244,9,9,0,1509,8,8,0,0,0,146,145,130,899,26.072583,-80.15275,9,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,15,12,44.06,0,0,9,0,75.02,150,5.7,10,0,0,39,0,0,10.8065487,0,8.122385409
12,3,2,12/3/2013,B6,20409,B6,N521JB,724,MCO,"Orlando, FL",DCA,"Washington, DC",1152,-1,0,0,1355,-4,0,0,0,0,126,123,105,759,28.429394,-81.308994,96,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,44.06,0,0,9,0,69.98,170,5.7,10,0,0,38,0,0,17.68219852,0,-4.012643191
12,3,2,12/3/2013,US,20355,US,N757UW,862,MCO,"Orlando, FL",DCA,"Washington, DC",1156,-9,0,0,1359,-10,0,0,0,0,124,123,105,759,28.429394,-81.308994,96,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,44.06,0,0,9,0,69.98,170,5.7,10,0,0,38,0,0,17.68219852,0,-9.869220442
12,3,2,12/3/2013,DL,19790,DL,N937DN,2338,ATL,"Atlanta, GA",DCA,"Washington, DC",1221,1,1,0,1349,-15,0,0,0,0,104,88,70,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,44.06,0,0,9,0,51.44,135,4.55,1.5,0.015,0,37,0,0,46.67393635,1,-14.51856539
12,3,2,12/3/2013,F9,20436,F9,N216FR,724,DEN,"Denver, CO",DCA,"Washington, DC",1217,27,27,1,1709,9,9,0,0,0,190,172,157,1476,39.861656,-104.673178,5431,-7,A,America/Denver,38.852083,-77.037722,15,-5,A,America/New_York,17,12,44.06,0,0,9,0,53.96,250,10.3,10,0,0,41,0,1,83.78709769,1,9.243770725
12,3,2,12/3/2013,US,20355,US,N604AW,665,SAN,"San Diego, CA",DCA,"Washington, DC",1248,3,3,0,2007,-29,0,0,0,0,291,259,243,2276,32.733556,-117.189667,17,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,20,12,44.06,0,0,9,0,62.96,200,12.5,7,0,0,44,0,1,67.71244389,1,-28.96996401
12,3,2,12/3/2013,US,20355,US,N758US,2179,LGA,"New York, NY",DCA,"Washington, DC",1151,-9,0,0,1304,-11,0,0,0,0,75,73,45,214,40.777245,-73.872608,22,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,13,12,44.06,0,0,9,0,42.08,300,5.7,7,0,0,37,0,0,232.6476856,5,-11.32486986
12,3,2,12/3/2013,US,20355,US,N748UW,1716,PBI,"West Palm Beach/Palm Beach, FL",DCA,"Washington, DC",1210,0,0,0,1428,0,0,0,0,0,138,138,119,857,26.683161,-80.095589,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,14,12,44.06,0,0,9,0,73.04,0,0,10,0,0,38,0,0,11.12325252,0,-0.414137125
12,3,2,12/3/2013,WN,19393,WN,N8607M,2090,AUS,"Austin, TX",DCA,"Washington, DC",1240,5,5,0,1629,-6,0,0,0,0,180,169,155,1315,30.194528,-97.669889,542,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,16,12,44.06,0,0,9,0,78.08,240,8,10,0,0,40,0,0,57.37694369,1,-5.797847483
12,3,2,12/3/2013,FL,20437,FL,N938AT,179,MKE,"Milwaukee, WI",DCA,"Washington, DC",1235,-1,0,0,1516,-4,0,0,0,0,104,101,83,634,42.947222,-87.896583,723,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,15,12,44.06,0,0,9,0,39.02,140,12.5,0.5,0,0,39,0,0,112.8795829,2,-3.964092418
